Key,Value
12,"1. Carnival
2. Cafe
3. Orchard
4. Restaurant
5. Planetarium
6. Rainforest
7. Campsite
8. Mountain
9. Town
10. Bakery
11. Coffee shop
12. Kindergarten
13. Library
14. Television studio
15. Desert
16. Concert hall

I'm departing for Kindergarten"
0,"1. Carnival
2. Cafe
3. Orchard
4. Restaurant
5. Planetarium
6. Rainforest
7. Campsite
8. Mountain
9. Town
10. Bakery
11. Coffee shop
12. Library
13. Television studio
14. Desert
15. Concert hall

I'm marching to Kindergarten"
1,"1. Town
2. Vineyard
3. Lake
4. Village
5. Tea house
6. Cave
7. Jungle
8. Forest
9. Cinema
10. Train station
11. Campground
12. Rainforest

I'm moving towards Town"
0,"1. Vineyard
2. Lake
3. Village
4. Tea house
5. Cave
6. Jungle
7. Forest
8. Cinema
9. Train station
10. Campground
11. Rainforest

I make my way to Town"
16,"1. Tea house
2. Safari park
3. Farm
4. Lighthouse
5. Cinema
6. Desert
7. Lake
8. Haunted house
9. Radio station
10. Spa
11. Castle
12. Botanical garden
13. Ice cream parlor
14. Kindergarten
15. Mountain
16. Historical site
17. Concert hall
18. Island
19. Volcano
20. Office

I'm stepping to Historical site"
0,"1. Tea house
2. Safari park
3. Farm
4. Lighthouse
5. Cinema
6. Desert
7. Lake
8. Haunted house
9. Radio station
10. Spa
11. Castle
12. Botanical garden
13. Ice cream parlor
14. Kindergarten
15. Mountain
16. Concert hall
17. Island
18. Volcano
19. Office

I'm traveling towards Historical site"
9,"1. Farmers' market
2. Space station
3. School
4. Safari park
5. Cruise ship
6. Stadium
7. Ice cream parlor
8. Cinema
9. Lake
10. Desert
11. Waterfall
12. Kindergarten

I am en route to Lake"
0,"1. Farmers' market
2. Space station
3. School
4. Safari park
5. Cruise ship
6. Stadium
7. Ice cream parlor
8. Cinema
9. Desert
10. Waterfall
11. Kindergarten

I'm traveling to Lake"
7,"1. Vineyard
2. City
3. Ice cream parlor
4. Art gallery
5. Historical site
6. Ski resort
7. Amusement park
8. Garden
9. Kindergarten
10. Desert
11. Cave
12. Village
13. Forest
14. Observatory
15. Gym
16. Farmers' market

I'm advancing towards Amusement park"
0,"1. Vineyard
2. City
3. Ice cream parlor
4. Art gallery
5. Historical site
6. Ski resort
7. Garden
8. Kindergarten
9. Desert
10. Cave
11. Village
12. Forest
13. Observatory
14. Gym
15. Farmers' market

I'm off to Amusement park"
8,"1. Lab
2. Forest
3. Park
4. Historical site
5. Countryside
6. Castle
7. Space station
8. Suburb
9. Coffee shop
10. Winery
11. Jupiter

I'm journeying towards Suburb"
0,"1. Lab
2. Forest
3. Park
4. Historical site
5. Countryside
6. Castle
7. Space station
8. Coffee shop
9. Winery
10. Jupiter

I'm moving towards Suburb"
10,"1. Planet
2. Volcano
3. Hospital
4. Vineyard
5. Space station
6. Observatory
7. Office building
8. Rainforest
9. Desert
10. Factory
11. Museum
12. Movie theater
13. Television studio
14. Restaurant
15. Cinema

I'm preparing to go to Factory"
0,"1. Planet
2. Volcano
3. Hospital
4. Vineyard
5. Space station
6. Observatory
7. Office building
8. Rainforest
9. Desert
10. Museum
11. Movie theater
12. Television studio
13. Restaurant
14. Cinema

I'm advancing towards Factory"
3,"1. Tea house
2. Planet
3. Forest
4. Campsite
5. Concert hall
6. Suburb
7. Underground
8. Castle
9. Sculpture park
10. Historical site
11. Office building
12. Television studio
13. Kindergarten
14. City
15. Campground
16. Daycare
17. Factory

I'm moving towards Forest"
0,"1. Tea house
2. Planet
3. Campsite
4. Concert hall
5. Suburb
6. Underground
7. Castle
8. Sculpture park
9. Historical site
10. Office building
11. Television studio
12. Kindergarten
13. City
14. Campground
15. Daycare
16. Factory

I'm traveling to Forest"
7,"1. Amusement park
2. Suburb
3. Farm market
4. Farm
5. Orchard
6. Town
7. Underwater cave
8. Campsite
9. Carnival
10. Art gallery
11. Jungle
12. Castle
13. Movie theater
14. Skyscraper
15. Lab
16. Volcano
17. Cruise ship
18. Factory

I depart for Underwater cave"
0,"1. Amusement park
2. Suburb
3. Farm market
4. Farm
5. Orchard
6. Town
7. Campsite
8. Carnival
9. Art gallery
10. Jungle
11. Castle
12. Movie theater
13. Skyscraper
14. Lab
15. Volcano
16. Cruise ship
17. Factory

I'm on my way to Underwater cave"
4,"1. Farm
2. Ice cream parlor
3. Circus
4. Cabin
5. Hospital
6. Forest
7. Mountain
8. Microbrewery
9. Television studio
10. Farm market
11. Bakery
12. Wildlife sanctuary
13. Factory
14. Countryside
15. Park
16. Sun
17. Office
18. Garden
6. Forest

I'm moving to Cabin"
0,"1. Farm
2. Ice cream parlor
3. Circus
4. Hospital
5. Forest
6. Mountain
7. Microbrewery
8. Television studio
9. Farm market
10. Bakery
11. Wildlife sanctuary
12. Factory
13. Countryside
14. Park
15. Sun
16. Office
17. Garden
5. Forest

I'm preparing to go to Cabin"
2,"1. Zoo
2. Gym

I'm preparing to travel to Gym"
0,"1. Zoo

I navigate to Gym"
17,"1. Spa
2. Castle
3. Workshop
4. Cave
5. University
6. Town
7. Restaurant
8. Coffee shop
9. Carnival
10. Art gallery
11. Jungle
12. Library
13. Lighthouse
14. Cruise ship
15. Bookstore
16. Cemetery
17. Farm
18. Concert hall
19. Ski resort
20. Volcano

I'm venturing to Farm"
0,"1. Spa
2. Castle
3. Workshop
4. Cave
5. University
6. Town
7. Restaurant
8. Coffee shop
9. Carnival
10. Art gallery
11. Jungle
12. Library
13. Lighthouse
14. Cruise ship
15. Bookstore
16. Cemetery
17. Concert hall
18. Ski resort
19. Volcano

I advance to Farm"
5,"1. Orchard
2. Coffee shop
3. Movie theater
4. Cinema
5. Beach
6. Kindergarten
7. Moon
8. Volcano
9. Park
10. Beach resort
11. Zoo
12. Factory
13. Aquarium

I'm proceeding to Beach"
0,"1. Orchard
2. Coffee shop
3. Movie theater
4. Cinema
5. Kindergarten
6. Moon
7. Volcano
8. Park
9. Beach resort
10. Zoo
11. Factory
12. Aquarium

I'm proceeding to Beach"
11,"1. Coffee shop
2. Factory
3. Art gallery
4. Park
5. Kindergarten
6. College
7. University
8. Jupiter
9. Stadium
10. Gym
11. Ski resort
12. Planetarium
13. Sun

I travel to Ski resort"
0,"1. Coffee shop
2. Factory
3. Art gallery
4. Park
5. Kindergarten
6. College
7. University
8. Jupiter
9. Stadium
10. Gym
11. Planetarium
12. Sun

I'm making my way towards Ski resort"
5,"1. Botanical garden
2. Museum
3. Forest
4. Shopping mall
5. Orchard

I'm en route to Orchard"
0,"1. Botanical garden
2. Museum
3. Forest
4. Shopping mall

I proceed to Orchard"
5,"1. Restaurant
2. Jungle
3. Bakery
4. Coffee shop
5. Sculpture park
6. Cemetery
7. Studio
8. Suburb

I'm proceeding to Sculpture park"
0,"1. Restaurant
2. Jungle
3. Bakery
4. Coffee shop
5. Cemetery
6. Studio
7. Suburb

I am on my way to Sculpture park"
7,"1. Lake
2. Lighthouse
3. Sculpture park
4. Zoo
5. Bakery
6. University
7. Desert
8. Kindergarten
9. Town
10. Amusement park
11. Restaurant
12. Library
13. Movie theater
14. Cave

I'm starting to Desert"
0,"1. Lake
2. Lighthouse
3. Sculpture park
4. Zoo
5. Bakery
6. University
7. Kindergarten
8. Town
9. Amusement park
10. Restaurant
11. Library
12. Movie theater
13. Cave

I'm on my way to Desert"
13,"1. Garden
2. Planet
3. Space station
4. Train station
5. Kindergarten
6. Workshop
7. Amusement park
8. Microbrewery
9. Airport
10. Spa
11. Ski resort
12. Countryside
13. Cruise ship
14. Wetland
15. Beach resort
16. Island
17. Safari park
18. Farm market
19. Office

I move towards Cruise ship"
0,"1. Garden
2. Planet
3. Space station
4. Train station
5. Kindergarten
6. Workshop
7. Amusement park
8. Microbrewery
9. Airport
10. Spa
11. Ski resort
12. Countryside
13. Wetland
14. Beach resort
15. Island
16. Safari park
17. Farm market
18. Office

I'm stepping towards Cruise ship"
8,"1. Beach
2. Lake
3. Studio
4. Suburb
5. Kindergarten
6. Planet
7. Coffee shop
8. Observatory

I'm starting to Observatory"
0,"1. Beach
2. Lake
3. Studio
4. Suburb
5. Kindergarten
6. Planet
7. Coffee shop

I'm departing towards Observatory"
13,"1. Forest
2. Town
3. Kindergarten
4. Garden
5. Library
6. Jungle
7. Island
8. Workshop
9. Restaurant
10. Countryside
11. Factory
12. Botanical garden
13. Art gallery
14. Studio

I'm navigating to Art gallery"
0,"1. Forest
2. Town
3. Kindergarten
4. Garden
5. Library
6. Jungle
7. Island
8. Workshop
9. Restaurant
10. Countryside
11. Factory
12. Botanical garden
13. Studio

I'm about to head to Art gallery"
9,"1. Skyscraper
2. Underwater cave
3. Movie theater
4. Bookstore
5. Castle
6. Office
7. Desert
8. Lighthouse
9. Countryside

I'm preparing to go to Countryside"
0,"1. Skyscraper
2. Underwater cave
3. Movie theater
4. Bookstore
5. Castle
6. Office
7. Desert
8. Lighthouse

I'm traveling to Countryside"
17,"1. Circus
2. Cruise ship
3. Lighthouse
4. Volcano
5. Forest
6. Historical site
7. Desert
8. Garden
9. Campground
10. College
11. Planetarium
12. Jungle
13. Cemetery
14. Concert hall
15. Kindergarten
16. Moon
17. Bakery
18. Skyscraper

I make my way to Bakery"
0,"1. Circus
2. Cruise ship
3. Lighthouse
4. Volcano
5. Forest
6. Historical site
7. Desert
8. Garden
9. Campground
10. College
11. Planetarium
12. Jungle
13. Cemetery
14. Concert hall
15. Kindergarten
16. Moon
17. Skyscraper

I'm taking a journey to Bakery"
3,"1. Campground
2. Zoo
3. Circus
4. Daycare

I visit Circus"
0,"1. Campground
2. Zoo
3. Daycare

I stroll to Circus"
1,"1. Botanical garden
2. Castle
3. Lake

I'm venturing towards Botanical garden"
0,"1. Castle
2. Lake

I'm marching to Botanical garden"
2,"1. Restaurant
2. Art gallery
3. Historical site
4. Cruise ship
5. Ski resort
6. Winery
7. Aquarium
8. Farm
9. Lab
10. Jungle
11. Safari park

I'm taking a journey to Art gallery"
0,"1. Restaurant
2. Historical site
3. Cruise ship
4. Ski resort
5. Winery
6. Aquarium
7. Farm
8. Lab
9. Jungle
10. Safari park

I'm making a trip to Art gallery"
6,"1. Rainforest
2. Factory
3. Orchard
4. Waterfall
5. Tea house
6. Radio station
2. Factory
8. Observatory
9. Moon
10. Cabin

I'm stepping towards Radio station"
0,"1. Rainforest
2. Factory
3. Orchard
4. Waterfall
5. Tea house
2. Factory
7. Observatory
8. Moon
9. Cabin

I'm making a trip to Radio station"
8,"1. School
2. Ice cream parlor
3. Cinema
4. Office building
5. Jungle
6. Concert hall
7. Circus
8. Carnival
9. Farmers' market

I'm marching to Carnival"
0,"1. School
2. Ice cream parlor
3. Cinema
4. Office building
5. Jungle
6. Concert hall
7. Circus
8. Farmers' market

I'm en route to Carnival"
9,"1. Farm market
2. Radio station
3. Aquarium
4. University
5. Sun
6. Television studio
7. Amusement park
8. Cabin
9. Coffee shop
10. Art gallery

I'm setting out for Coffee shop"
0,"1. Farm market
2. Radio station
3. Aquarium
4. University
5. Sun
6. Television studio
7. Amusement park
8. Cabin
9. Art gallery

I prepare to go to Coffee shop"
9,"1. Orchard
2. Tea house
3. Vineyard
4. Studio
5. Town
6. City
7. Observatory
8. Campsite
9. Haunted house
10. Forest
11. Stadium
12. Castle
13. Lab
14. Farmers' market

I'm marching to Haunted house"
0,"1. Orchard
2. Tea house
3. Vineyard
4. Studio
5. Town
6. City
7. Observatory
8. Campsite
9. Forest
10. Stadium
11. Castle
12. Lab
13. Farmers' market

I depart for Haunted house"
12,"1. Aquarium
2. Stadium
3. Moon
4. Desert
5. Campground
6. Beach resort
7. Village
8. Concert hall
9. Lake
10. Mountain
11. Rainforest
12. Lighthouse
13. Sculpture park
14. Television studio
15. University
16. Daycare
17. Jupiter

I'm departing towards Lighthouse"
0,"1. Aquarium
2. Stadium
3. Moon
4. Desert
5. Campground
6. Beach resort
7. Village
8. Concert hall
9. Lake
10. Mountain
11. Rainforest
12. Sculpture park
13. Television studio
14. University
15. Daycare
16. Jupiter

I'm traveling to Lighthouse"
10,"1. Bookstore
2. Park
3. Safari park
4. Cinema
5. Office
6. College
7. Waterfall
8. City
9. Island
10. Airport
11. Ski resort
12. Coffee shop

I make my way to Airport"
0,"1. Bookstore
2. Park
3. Safari park
4. Cinema
5. Office
6. College
7. Waterfall
8. City
9. Island
10. Ski resort
11. Coffee shop

I'm proceeding to Airport"
1,"1. Airport
2. Countryside

I'm strolling to Airport"
0,"1. Countryside

I'm entering Airport"
12,"1. Farmers' market
2. Underwater cave
3. Garden
4. Historical site
5. Jungle
6. Radio station
7. Gym
8. Lighthouse
9. Office building
10. Ski resort
11. Carnival
12. Train station
13. Microbrewery
14. Forest
15. Cinema

I'm proceeding to Train station"
0,"1. Farmers' market
2. Underwater cave
3. Garden
4. Historical site
5. Jungle
6. Radio station
7. Gym
8. Lighthouse
9. Office building
10. Ski resort
11. Carnival
12. Microbrewery
13. Forest
14. Cinema

I'm about to walk to Train station"
7,"1. College
2. Jungle
3. Tea house
4. Restaurant
5. Space station
6. Aquarium
7. Garden
8. Cinema
9. Winery
10. Farmers' market
11. Ski resort
12. School
13. Workshop
14. Forest
15. Library

I'm making my way towards Garden"
0,"1. College
2. Jungle
3. Tea house
4. Restaurant
5. Space station
6. Aquarium
7. Cinema
8. Winery
9. Farmers' market
10. Ski resort
11. School
12. Workshop
13. Forest
14. Library

I make my way to Garden"
1,"1. Planetarium
2. Sun
3. Underground
4. Skyscraper
5. Circus
6. School
7. Microbrewery

I'm preparing to go to Planetarium"
0,"1. Sun
2. Underground
3. Skyscraper
4. Circus
5. School
6. Microbrewery

I visit Planetarium"
7,"1. Museum
2. Campground
3. Movie theater
4. City
5. Cave
6. Factory
7. Office
8. Spa
9. Suburb
10. Cinema

I'm entering Office"
0,"1. Museum
2. Campground
3. Movie theater
4. City
5. Cave
6. Factory
7. Spa
8. Suburb
9. Cinema

I'm stepping into Office"
6,"1. Concert hall
2. Circus
3. Tea house
4. Planet
5. Bakery
6. Safari park
7. Skyscraper
8. Lighthouse
9. Planetarium
10. Volcano
11. Suburb
12. Wetland
13. Observatory
14. Botanical garden
15. Carnival
16. Farmers' market

I'm traveling towards Safari park"
0,"1. Concert hall
2. Circus
3. Tea house
4. Planet
5. Bakery
6. Skyscraper
7. Lighthouse
8. Planetarium
9. Volcano
10. Suburb
11. Wetland
12. Observatory
13. Botanical garden
14. Carnival
15. Farmers' market

I move towards Safari park"
1,"1. Cabin
2. Campsite

I'm walking to Cabin"
0,"1. Campsite

I'm stepping to Cabin"
2,"1. Art gallery
2. Orchard
3. Campground
4. Volcano
5. Microbrewery
6. Village
7. Winery
8. Factory
9. Kindergarten
10. Workshop
11. Lighthouse
12. Planetarium
13. Jungle

I'm advancing towards Orchard"
0,"1. Art gallery
2. Campground
3. Volcano
4. Microbrewery
5. Village
6. Winery
7. Factory
8. Kindergarten
9. Workshop
10. Lighthouse
11. Planetarium
12. Jungle

I march to Orchard"
4,"1. Television studio
2. Countryside
3. Historical site
4. Safari park
5. Sun
6. Space station
7. Desert
8. School
9. Kindergarten

I'm making a trip to Safari park"
0,"1. Television studio
2. Countryside
3. Historical site
4. Sun
5. Space station
6. Desert
7. School
8. Kindergarten

I take a trip to Safari park"
6,"1. Vineyard
2. Restaurant
3. Underwater cave
4. Art gallery
5. Aquarium
6. Movie theater
7. College
8. Cabin
9. Bakery
10. Planet
11. Waterfall
12. Lighthouse

I'm starting to Movie theater"
0,"1. Vineyard
2. Restaurant
3. Underwater cave
4. Art gallery
5. Aquarium
6. College
7. Cabin
8. Bakery
9. Planet
10. Waterfall
11. Lighthouse

I'm making a trip to Movie theater"
15,"1. Ice cream parlor
2. Waterfall
3. Beach resort
4. Shopping mall
5. Moon
6. Underwater cave
7. Daycare
8. Cabin
9. Historical site
10. Beach
11. Lighthouse
12. Sun
13. Coffee shop
14. River
15. Jungle

I'm about to head to Jungle"
0,"1. Ice cream parlor
2. Waterfall
3. Beach resort
4. Shopping mall
5. Moon
6. Underwater cave
7. Daycare
8. Cabin
9. Historical site
10. Beach
11. Lighthouse
12. Sun
13. Coffee shop
14. River

I'm venturing to Jungle"
2,"1. Circus
2. Desert
3. Campsite
4. Airport
5. Ski resort

I start for Desert"
0,"1. Circus
2. Campsite
3. Airport
4. Ski resort

I'm strolling towards Desert"
3,"1. Library
2. Planetarium
3. Gym
4. Space station
5. Farm market
6. College

I'm entering Gym"
0,"1. Library
2. Planetarium
3. Space station
4. Farm market
5. College

I'm venturing towards Gym"
9,"1. Concert hall
2. Factory
3. Island
4. Historical site
5. Countryside
6. Jupiter
7. Lighthouse
8. Park
9. Winery
10. Safari park
11. Zoo
12. Desert
13. Art gallery
14. School
15. Forest
16. Rainforest
17. Campground

I'm marching towards Winery"
0,"1. Concert hall
2. Factory
3. Island
4. Historical site
5. Countryside
6. Jupiter
7. Lighthouse
8. Park
9. Safari park
10. Zoo
11. Desert
12. Art gallery
13. School
14. Forest
15. Rainforest
16. Campground

I'm about to walk to Winery"
5,"1. Circus
2. Wetland
3. Farmers' market
4. Airport
5. Jungle
6. Spa
7. Town
8. Ice cream parlor
9. Library

I am on my way to Jungle"
0,"1. Circus
2. Wetland
3. Farmers' market
4. Airport
5. Spa
6. Town
7. Ice cream parlor
8. Library

I'm venturing to Jungle"
2,"1. Studio
2. Park
3. Workshop

I'm taking a journey to Park"
0,"1. Studio
2. Workshop

I am en route to Park"
5,"1. Cruise ship
2. Studio
3. Airport
4. Circus
5. Ice cream parlor
6. Carnival
7. Daycare
8. Jungle
9. Radio station
10. Lab
11. Cemetery
12. Ski resort
13. Concert hall
14. Bakery
15. Factory
16. Stadium
17. Aquarium
18. Suburb
19. Castle
20. Town

I'm traveling towards Ice cream parlor"
0,"1. Cruise ship
2. Studio
3. Airport
4. Circus
5. Carnival
6. Daycare
7. Jungle
8. Radio station
9. Lab
10. Cemetery
11. Ski resort
12. Concert hall
13. Bakery
14. Factory
15. Stadium
16. Aquarium
17. Suburb
18. Castle
19. Town

I walk to Ice cream parlor"
9,"1. Garden
2. Historical site
3. Jungle
4. Suburb
5. Office
6. Lake
7. Campsite
8. Skyscraper
9. Cafe
10. River
11. Countryside
12. School
13. Campground
14. Farm market
15. Farmers' market
16. Haunted house
17. University

I'm traveling to Cafe"
0,"1. Garden
2. Historical site
3. Jungle
4. Suburb
5. Office
6. Lake
7. Campsite
8. Skyscraper
9. River
10. Countryside
11. School
12. Campground
13. Farm market
14. Farmers' market
15. Haunted house
16. University

I set out for Cafe"
10,"1. College
2. Space station
3. Mountain
4. Carnival
5. Television studio
6. Jupiter
7. Park
8. Farmers' market
9. River
10. Jungle
11. Sculpture park
12. Village
13. Cafe
14. Hospital
15. Workshop
16. Forest
17. School
18. Town

I'm about to set off to Jungle"
0,"1. College
2. Space station
3. Mountain
4. Carnival
5. Television studio
6. Jupiter
7. Park
8. Farmers' market
9. River
10. Sculpture park
11. Village
12. Cafe
13. Hospital
14. Workshop
15. Forest
16. School
17. Town

I'm making a trip towards Jungle"
7,"1. Moon
2. Restaurant
3. Wetland
4. Garden
5. Cave
6. Forest
7. Village
8. Daycare

I'm traveling towards Village"
0,"1. Moon
2. Restaurant
3. Wetland
4. Garden
5. Cave
6. Forest
7. Daycare

I'm about to head to Village"
2,"1. Botanical garden
2. Workshop
3. Train station
4. Restaurant

I'm journeying to Workshop"
0,"1. Botanical garden
2. Train station
3. Restaurant

I'm advancing towards Workshop"
1,"1. College
2. Office building

I'm traveling towards College"
